-1 65.1483
-0.99 62.0829
-0.98 59.1194
-0.97 56.2581
-0.96 53.499
-0.95 50.8416
-0.94 48.2853
-0.93 45.8293
-0.92 43.4721
-0.91 41.2123
-0.9 39.0482
-0.89 36.9777
-0.88 34.9987
-0.87 33.1089
-0.86 31.3057
-0.85 29.5864
-0.84 27.9483
-0.83 26.3884
-0.82 24.9038
-0.81 23.4914
-0.8 22.1482
-0.79 20.8711
-0.78 19.6568
-0.77 18.5024
-0.76 17.4048
-0.75 16.3608
-0.74 15.3677
-0.73 14.4223
-0.72 13.5221
-0.71 12.6642
-0.7 11.8461
-0.69 11.0653
-0.68 10.3196
-0.67 9.60678
-0.66 8.92485
-0.65 8.272
-0.64 7.64657
-0.63 7.04712
-0.62 6.47237
-0.61 5.92125
-0.6 5.39289
-0.59 4.88661
-0.58 4.40195
-0.57 3.93866
-0.56 3.49668
-0.55 3.07616
-0.54 2.67749
-0.53 2.30123
-0.52 1.94816
-0.51 1.61926
-0.5 1.3157
-0.49 1.03887
-0.48 0.79031
-0.47 0.571775
-0.46 0.385183
-0.45 0.232626
-0.44 0.116358
-0.43 0.0387892
-0.42 0.00247522
-0.41 0.0101091
-0.4 0.0645115
-0.39 0.16862
-0.38 0.325479
-0.37 0.538227
-0.36 0.810087
-0.35 1.14435
-0.34 1.54437
-0.33 2.01355
-0.32 2.5553
-0.31 3.17307
-0.3 3.87032
-0.29 4.65046
-0.28 5.51691
-0.27 6.47304
-0.26 7.52213
-0.25 8.66742
-0.24 9.91204
-0.23 11.259
-0.22 12.7113
-0.21 14.2715
-0.2 15.9423
-0.19 17.7262
-0.18 19.6253
-0.17 21.6417
-0.16 23.7771
-0.15 26.0331
-0.14 28.4109
-0.13 30.9115
-0.12 33.5357
-0.11 36.2838
-0.1 39.1559
-0.09 42.1517
-0.08 45.2706
-0.07 48.5116
-0.06 51.8733
-0.05 55.354
-0.04 58.9514
-0.03 62.6631
-0.02 66.4861
-0.01 70.4169
-1.39591e-15 74.4517
0.01 78.5864
0.02 82.8161
0.03 87.1358
0.04 91.54
0.05 96.0228
0.06 100.578
0.07 105.198
0.08 109.877
0.09 114.606
0.1 119.378
0.11 124.184
0.12 129.017
0.13 133.867
0.14 138.724
0.15 143.58
0.16 148.425
0.17 153.249
0.18 158.041
0.19 162.792
0.2 167.492
0.21 172.13
0.22 176.696
0.23 181.179
0.24 185.569
0.25 189.857
0.26 194.031
0.27 198.082
0.28 202
0.29 205.777
0.3 209.402
0.31 212.867
0.32 216.163
0.33 219.283
0.34 222.218
0.35 224.962
0.36 227.509
0.37 229.851
0.38 231.983
0.39 233.9
0.4 235.598
0.41 237.073
0.42 238.322
0.43 239.342
0.44 240.131
0.45 240.688
0.46 241.012
0.47 241.102
0.48 240.961
0.49 240.588
0.5 239.986
0.51 239.157
0.52 238.104
0.53 236.831
0.54 235.342
0.55 233.642
0.56 231.735
0.57 229.627
0.58 227.326
0.59 224.837
0.6 222.167
0.61 219.323
0.62 216.315
0.63 213.149
0.64 209.833
0.65 206.378
0.66 202.791
0.67 199.081
0.68 195.258
0.69 191.332
0.7 187.31
0.71 183.204
0.72 179.022
0.73 174.775
0.74 170.47
0.75 166.119
0.76 161.73
0.77 157.313
0.78 152.875
0.79 148.427
0.8 143.978
0.81 139.534
0.82 135.105
0.83 130.698
0.84 126.321
0.85 121.982
0.86 117.686
0.87 113.441
0.88 109.253
0.89 105.128
0.9 101.071
0.91 97.0864
0.92 93.1799
0.93 89.3555
0.94 85.6167
0.95 81.9672
0.96 78.4099
0.97 74.9474
0.98 71.5818
0.99 68.3149
1 65.1483
