-1 82.6256
-0.95 87.9633
-0.9 93.8499
-0.85 99.7317
-0.8 105.011
-0.75 109.099
-0.7 111.469
-0.65 111.695
-0.6 109.492
-0.55 104.734
-0.5 97.475
-0.45 87.9476
-0.4 76.558
-0.35 63.8668
-0.3 50.5589
-0.25 37.4043
-0.2 25.2083
-0.15 14.754
-0.1 6.73875
-0.05 1.70904
0 -1.58807e-12
0.05 1.68788
0.1 6.56511
0.15 14.1461
0.2 23.7086
0.25 34.3688
0.3 45.1823
0.35 55.2569
0.4 63.8586
0.45 70.4924
0.5 55.9013
0.55 59.1169
0.6 77.8303
0.65 77.0903
0.7 75.6881
0.75 74.2762
0.8 73.4527
0.85 73.6879
0.9 75.2728
0.95 78.2928
1 82.6256
