-4 -2 4.79999e-09 
-4 -1.92 1.00275e-08 
-4 -1.84 2.09472e-08 
-4 -1.76 4.3755e-08 
-4 -1.68 9.13874e-08 
-4 -1.6 1.90845e-07 
-4 -1.52 3.98461e-07 
-4 -1.44 8.31687e-07 
-4 -1.36 1.73518e-06 
-4 -1.28 3.61788e-06 
-4 -1.2 7.53651e-06 
-4 -1.12 1.56791e-05 
-4 -1.04 3.25578e-05 
-4 -0.96 6.74255e-05 
-4 -0.88 0.000139101 
-4 -0.8 0.000285414 
-4 -0.72 0.000581171 
-4 -0.64 0.00117091 
-4 -0.56 0.00232511 
-4 -0.48 0.00452859 
-4 -0.4 0.00860245 
-4 -0.32 0.015841 
-4 -0.24 0.0281079 
-4 -0.16 0.0477727 
-4 -0.08 0.0772384 
-4 6.93889e-16 0.117703 
-4 0.08 0.167051 
-4 0.16 0.217583 
-4 0.24 0.255418 
-4 0.32 0.264423 
-4 0.4 0.235835 
-4 0.48 0.178915 
-4 0.56 0.124406 
-4 0.64 0.108133 
-4 0.72 0.137852 
-4 0.8 0.190117 
-4 0.88 0.232216 
-4 0.96 0.241075 
-4 1.04 0.219811 
-4 1.12 0.181924 
-4 1.2 0.119249 
-4 1.28 0.076692 
-4 1.36 0.0755719 
-4 1.44 0.104964 
-4 1.52 0.131481 
-4 1.6 0.105388 
-4 1.68 0.105936 
-4 1.76 0.103588 
-4 1.84 0.0741879 
-4 1.92 0.0703704 
-4 2 0.0956402 
-3.92 -2 6.93809e-09 
-3.92 -1.92 1.44942e-08 
-3.92 -1.84 3.02779e-08 
-3.92 -1.76 6.32452e-08 
-3.92 -1.68 1.32095e-07 
-3.92 -1.6 2.75856e-07 
-3.92 -1.52 5.75952e-07 
-3.92 -1.44 1.20215e-06 
-3.92 -1.36 2.50809e-06 
-3.92 -1.28 5.22942e-06 
-3.92 -1.2 1.08936e-05 
-3.92 -1.12 2.26631e-05 
-3.92 -1.04 4.70604e-05 
-3.92 -0.96 9.74595e-05 
-3.92 -0.88 0.000201062 
-3.92 -0.8 0.000412549 
-3.92 -0.72 0.000840046 
-3.92 -0.64 0.00169247 
-3.92 -0.56 0.00336077 
-3.92 -0.48 0.00654567 
-3.92 -0.4 0.0124338 
-3.92 -0.32 0.0228955 
-3.92 -0.24 0.0406232 
-3.92 -0.16 0.0690378 
-3.92 -0.08 0.111605 
-3.92 6.93889e-16 0.170043 
-3.92 0.08 0.241283 
-3.92 0.16 0.314198 
-3.92 0.24 0.368772 
-3.92 0.32 0.381758 
-3.92 0.4 0.340528 
-3.92 0.48 0.258405 
-3.92 0.56 0.179722 
-3.92 0.64 0.156224 
-3.92 0.72 0.199134 
-3.92 0.8 0.27457 
-3.92 0.88 0.335308 
-3.92 0.96 0.348085 
-3.92 1.04 0.317413 
-3.92 1.12 0.262748 
-3.92 1.2 0.172276 
-3.92 1.28 0.110816 
-3.92 1.36 0.109198 
-3.92 1.44 0.151648 
-3.92 1.52 0.189936 
-3.92 1.6 0.152261 
-3.92 1.68 0.153052 
-3.92 1.76 0.149661 
-3.92 1.84 0.107199 
-3.92 1.92 0.101684 
-3.92 2 0.138183 
-3.84 -2 1.00286e-08 
-3.84 -1.92 2.09504e-08 
-3.84 -1.84 4.37648e-08 
-3.84 -1.76 9.14171e-08 
-3.84 -1.68 1.90935e-07 
-3.84 -1.6 3.98733e-07 
-3.84 -1.52 8.32504e-07 
-3.84 -1.44 1.73764e-06 
-3.84 -1.36 3.6253e-06 
-3.84 -1.28 7.55882e-06 
-3.84 -1.2 1.5746e-05 
-3.84 -1.12 3.27582e-05 
-3.84 -1.04 6.80229e-05 
-3.84 -0.96 0.000140872 
-3.84 -0.88 0.000290622 
-3.84 -0.8 0.000596313 
-3.84 -0.72 0.00121423 
-3.84 -0.64 0.00244634 
-3.84 -0.56 0.00485772 
-3.84 -0.48 0.00946109 
-3.84 -0.4 0.0179714 
-3.84 -0.32 0.0330907 
-3.84 -0.24 0.0587078 
-3.84 -0.16 0.0997593 
-3.84 -0.08 0.161238 
-3.84 6.93889e-16 0.245601 
-3.84 0.08 0.348385 
-3.84 0.16 0.45352 
-3.84 0.24 0.532163 
-3.84 0.32 0.550872 
-3.84 0.4 0.491467 
-3.84 0.48 0.37308 
-3.84 0.56 0.259569 
-3.84 0.64 0.225655 
-3.84 0.72 0.287582 
-3.84 0.8 0.396389 
-3.84 0.88 0.483945 
-3.84 0.96 0.502357 
-3.84 1.04 0.458153 
-3.84 1.12 0.379342 
-3.84 1.2 0.248824 
-3.84 1.28 0.160099 
-3.84 1.36 0.157762 
-3.84 1.44 0.219051 
-3.84 1.52 0.274309 
-3.84 1.6 0.219935 
-3.84 1.68 0.221077 
-3.84 1.76 0.216181 
-3.84 1.84 0.154875 
-3.84 1.92 0.146912 
-3.84 2 0.199613 
-3.76 -2 1.44957e-08 
-3.76 -1.92 3.02826e-08 
-3.76 -1.84 6.32595e-08 
-3.76 -1.76 1.32138e-07 
-3.76 -1.68 2.75985e-07 
-3.76 -1.6 5.76344e-07 
-3.76 -1.52 1.20333e-06 
-3.76 -1.44 2.51165e-06 
-3.76 -1.36 5.24015e-06 
-3.76 -1.28 1.09258e-05 
-3.76 -1.2 2.27599e-05 
-3.76 -1.12 4.735e-05 
-3.76 -1.04 9.8323e-05 
-3.76 -0.96 0.000203622 
-3.76 -0.88 0.000420077 
-3.76 -0.8 0.000861932 
-3.76 -0.72 0.00175509 
-3.76 -0.64 0.003536 
-3.76 -0.56 0.00702139 
-3.76 -0.48 0.0136749 
-3.76 -0.4 0.0259745 
-3.76 -0.32 0.0478236 
-3.76 -0.24 0.0848364 
-3.76 -0.16 0.144132 
-3.76 -0.08 0.232893 
-3.76 6.93889e-16 0.354614 
-3.76 0.08 0.50279 
-3.76 0.16 0.654214 
-3.76 0.24 0.767391 
-3.76 0.32 0.794303 
-3.76 0.4 0.708835 
-3.76 0.48 0.53837 
-3.76 0.56 0.374758 
-3.76 0.64 0.325844 
-3.76 0.72 0.41515 
-3.76 0.8 0.571947 
-3.76 0.88 0.698008 
-3.76 0.96 0.724506 
-3.76 1.04 0.660884 
-3.76 1.12 0.547392 
-3.76 1.2 0.359262 
-3.76 1.28 0.231248 
-3.76 1.36 0.227876 
-3.76 1.44 0.316316 
-3.76 1.52 0.396014 
-3.76 1.6 0.317592 
-3.76 1.68 0.31924 
-3.76 1.76 0.312176 
-3.76 1.84 0.223709 
-3.76 1.92 0.212213 
-3.76 2 0.288272 
-3.68 -2 2.09527e-08 
-3.68 -1.92 4.37717e-08 
-3.68 -1.84 9.14377e-08 
-3.68 -1.76 1.90997e-07 
-3.68 -1.68 3.9892e-07 
-3.68 -1.6 8.3307e-07 
-3.68 -1.52 1.73935e-06 
-3.68 -1.44 3.63044e-06 
-3.68 -1.36 7.57432e-06 
-3.68 -1.28 1.57926e-05 
-3.68 -1.2 3.28981e-05 
-3.68 -1.12 6.84415e-05 
-3.68 -1.04 0.00014212 
-3.68 -0.96 0.000294322 
-3.68 -0.88 0.000607194 
-3.68 -0.8 0.00124587 
-3.68 -0.72 0.00253685 
-3.68 -0.64 0.00511099 
-3.68 -0.56 0.0101487 
-3.68 -0.48 0.019765 
-3.68 -0.4 0.0375402 
-3.68 -0.32 0.0691115 
-3.68 -0.24 0.12258 
-3.68 -0.16 0.208201 
-3.68 -0.08 0.336284 
-3.68 6.93889e-16 0.511764 
-3.68 0.08 0.725129 
-3.68 0.16 0.942879 
-3.68 0.24 1.10544 
-3.68 0.32 1.14407 
-3.68 0.4 1.02135 
-3.68 0.48 0.776319 
-3.68 0.56 0.540788 
-3.68 0.64 0.470305 
-3.68 0.72 0.598967 
-3.68 0.8 0.824614 
-3.68 0.88 1.0058 
-3.68 0.96 1.04386 
-3.68 1.04 0.952464 
-3.68 1.12 0.789297 
-3.68 1.2 0.518462 
-3.68 1.28 0.333911 
-3.68 1.36 0.329047 
-3.68 1.44 0.456572 
-3.68 1.52 0.571406 
-3.68 1.6 0.458412 
-3.68 1.68 0.460786 
-3.68 1.76 0.450605 
-3.68 1.84 0.323035 
-3.68 1.92 0.306452 
-3.68 2 0.416145 
-3.6 -2 3.02859e-08 
-3.6 -1.92 6.32693e-08 
-3.6 -1.84 1.32168e-07 
-3.6 -1.76 2.76075e-07 
-3.6 -1.68 5.76615e-07 
-3.6 -1.6 1.20415e-06 
-3.6 -1.52 2.51412e-06 
-3.6 -1.44 5.24759e-06 
-3.6 -1.36 1.09482e-05 
-3.6 -1.28 2.28273e-05 
-3.6 -1.2 4.75522e-05 
-3.6 -1.12 9.89281e-05 
-3.6 -1.04 0.000205426 
-3.6 -0.96 0.000425425 
-3.6 -0.88 0.00087766 
-3.6 -0.8 0.00180082 
-3.6 -0.72 0.00366683 
-3.6 -0.64 0.00738746 
-3.6 -0.56 0.0146686 
-3.6 -0.48 0.0285666 
-3.6 -0.4 0.054253 
-3.6 -0.32 0.0998657 
-3.6 -0.24 0.177085 
-3.6 -0.16 0.300662 
-3.6 -0.08 0.485351 
-3.6 6.93889e-16 0.738042 
-3.6 0.08 1.04476 
-3.6 0.16 1.35717 
-3.6 0.24 1.59002 
-3.6 0.32 1.6453 
-3.6 0.4 1.46962 
-3.6 0.48 1.11826 
-3.6 0.56 0.779798 
-3.6 0.64 0.678376 
-3.6 0.72 0.863467 
-3.6 0.8 1.18757 
-3.6 0.88 1.44734 
-3.6 0.96 1.50185 
-3.6 1.04 1.37091 
-3.6 1.12 1.13688 
-3.6 1.2 0.747678 
-3.6 1.28 0.481931 
-3.6 1.36 0.474921 
-3.6 1.44 0.658608 
-3.6 1.52 0.823836 
-3.6 1.6 0.661256 
-3.6 1.68 0.664675 
-3.6 1.76 0.650018 
-3.6 1.84 0.466257 
-3.6 1.92 0.442354 
-3.6 2 0.6004 
-3.52 -2 4.37764e-08 
-3.52 -1.92 9.1452e-08 
-3.52 -1.84 1.9104e-07 
-3.52 -1.76 3.9905e-07 
-3.52 -1.68 8.33463e-07 
-3.52 -1.6 1.74053e-06 
-3.52 -1.52 3.63401e-06 
-3.52 -1.44 7.58507e-06 
-3.52 -1.36 1.5825e-05 
-3.52 -1.28 3.29954e-05 
-3.52 -1.2 6.87338e-05 
-3.52 -1.12 0.000142995 
-3.52 -1.04 0.00029693 
-3.52 -0.96 0.000614925 
-3.52 -0.88 0.0012686 
-3.52 -0.8 0.00260295 
-3.52 -0.72 0.00530009 
-3.52 -0.64 0.0106778 
-3.52 -0.56 0.0212012 
-3.52 -0.48 0.041286 
-3.52 -0.4 0.0784005 
-3.52 -0.32 0.144286 
-3.52 -0.24 0.255764 
-3.52 -0.16 0.434008 
-3.52 -0.08 0.700032 
-3.52 6.93889e-16 1.0633 
-3.52 0.08 1.50314 
-3.52 0.16 1.94993 
-3.52 0.24 2.28211 
-3.52 0.32 2.36088 
-3.52 0.4 2.11043 
-3.52 0.48 1.60836 
-3.52 0.56 1.12325 
-3.52 0.64 0.977598 
-3.52 0.72 1.24331 
-3.52 0.8 1.70753 
-3.52 0.88 2.07864 
-3.52 0.96 2.15641 
-3.52 1.04 1.96955 
-3.52 1.12 1.63502 
-3.52 1.2 1.07714 
-3.52 1.28 0.695111 
-3.52 1.36 0.68502 
-3.52 1.44 0.949194 
-3.52 1.52 1.18645 
-3.52 1.6 0.952999 
-3.52 1.68 0.957911 
-3.52 1.76 0.93685 
-3.52 1.84 0.67255 
-3.52 1.92 0.638139 
-3.52 2 0.865527 
-3.44 -2 6.32761e-08 
-3.44 -1.92 1.32188e-07 
-3.44 -1.84 2.76138e-07 
-3.44 -1.76 5.76803e-07 
-3.44 -1.68 1.20472e-06 
-3.44 -1.6 2.51583e-06 
-3.44 -1.52 5.25274e-06 
-3.44 -1.44 1.09638e-05 
-3.44 -1.36 2.28741e-05 
-3.44 -1.28 4.76929e-05 
-3.44 -1.2 9.93505e-05 
-3.44 -1.12 0.00020669 
-3.44 -1.04 0.000429194 
-3.44 -0.96 0.000888834 
-3.44 -0.88 0.00183367 
-3.44 -0.8 0.00376236 
-3.44 -0.72 0.00766079 
-3.44 -0.64 0.0154334 
-3.44 -0.56 0.0306422 
-3.44 -0.48 0.0596655 
-3.44 -0.4 0.113284 
-3.44 -0.32 0.208422 
-3.44 -0.24 0.36927 
-3.44 -0.16 0.626122 
-3.44 -0.08 1.00871 
-3.44 6.93889e-16 1.52969 
-3.44 0.08 2.15824 
-3.44 0.16 2.79423 
-3.44 0.24 3.26546 
-3.44 0.32 3.37699 
-3.44 0.4 3.02209 
-3.44 0.48 2.30825 
-3.44 0.56 1.61551 
-3.44 0.64 1.40693 
-3.44 0.72 1.78723 
-3.44 0.8 2.44949 
-3.44 0.88 2.97699 
-3.44 0.96 3.08731 
-3.44 1.04 2.8221 
-3.44 1.12 2.34623 
-3.44 1.2 1.5495 
-3.44 1.28 1.00164 
-3.44 1.36 0.987144 
-3.44 1.44 1.36623 
-3.44 1.52 1.70593 
-3.44 1.6 1.37168 
-3.44 1.68 1.37872 
-3.44 1.76 1.34853 
-3.44 1.84 0.969227 
-3.44 1.92 0.919777 
-3.44 2 1.24626 
-3.36 -2 9.14619e-08 
-3.36 -1.92 1.9107e-07 
-3.36 -1.84 3.9914e-07 
-3.36 -1.76 8.33734e-07 
-3.36 -1.68 1.74135e-06 
-3.36 -1.6 3.63648e-06 
-3.36 -1.52 7.59253e-06 
-3.36 -1.44 1.58475e-05 
-3.36 -1.36 3.30631e-05 
-3.36 -1.28 6.89372e-05 
-3.36 -1.2 0.000143605 
-3.36 -1.12 0.000298757 
-3.36 -1.04 0.000620373 
-3.36 -0.96 0.00128475 
-3.36 -0.88 0.00265044 
-3.36 -0.8 0.00543818 
-3.36 -0.72 0.0110728 
-3.36 -0.64 0.0223065 
-3.36 -0.56 0.0442854 
-3.36 -0.48 0.08622 
-3.36 -0.4 0.163662 
-3.36 -0.32 0.300982 
-3.36 -0.24 0.532881 
-3.36 -0.16 0.902505 
-3.36 -0.08 1.45151 
-3.36 6.93889e-16 2.19611 
-3.36 0.08 3.0899 
-3.36 0.16 3.98924 
-3.36 0.24 4.65235 
-3.36 0.32 4.8089 
-3.36 0.4 4.31022 
-3.36 0.48 3.30248 
-3.36 0.56 2.31843 
-3.36 0.64 2.02097 
-3.36 0.72 2.56293 
-3.36 0.8 3.50238 
-3.36 0.88 4.24674 
-3.36 0.96 4.40199 
-3.36 1.04 4.02854 
-3.36 1.12 3.35626 
-3.36 1.2 2.22436 
-3.36 1.28 1.44138 
-3.36 1.36 1.42061 
-3.36 1.44 1.96285 
-3.36 1.52 2.44722 
-3.36 1.6 1.97064 
-3.36 1.68 1.98069 
-3.36 1.76 1.93758 
-3.36 1.84 1.39494 
-3.36 1.92 1.32406 
-3.36 2 1.79145 
-3.28 -2 1.32203e-07 
-3.28 -1.92 2.76181e-07 
-3.28 -1.84 5.76933e-07 
-3.28 -1.76 1.20511e-06 
-3.28 -1.68 2.51702e-06 
-3.28 -1.6 5.25632e-06 
-3.28 -1.52 1.09745e-05 
-3.28 -1.44 2.29065e-05 
-3.28 -1.36 4.77907e-05 
-3.28 -1.28 9.96445e-05 
-3.28 -1.2 0.000207572 
-3.28 -1.12 0.000431835 
-3.28 -1.04 0.000896709 
-3.28 -0.96 0.00185702 
-3.28 -0.88 0.00383101 
-3.28 -0.8 0.00786037 
-3.28 -0.72 0.0160043 
-3.28 -0.64 0.0322394 
-3.28 -0.56 0.0639993 
-3.28 -0.48 0.124578 
-3.28 -0.4 0.236391 
-3.28 -0.32 0.43447 
-3.28 -0.24 0.768424 
-3.28 -0.16 1.29929 
-3.28 -0.08 2.08459 
-3.28 6.93889e-16 3.1436 
-3.28 0.08 4.40563 
-3.28 0.16 5.66553 
-3.28 0.24 6.58816 
-3.28 0.32 6.8052 
-3.28 0.4 6.11281 
-3.28 0.48 4.70433 
-3.28 0.56 3.3169 
-3.28 0.64 2.89513 
-3.28 0.72 3.66274 
-3.28 0.8 4.98471 
-3.28 0.88 6.02445 
-3.28 0.96 6.24044 
-3.28 1.04 5.72035 
-3.28 1.12 4.77981 
-3.28 1.2 3.18363 
-3.28 1.28 2.07013 
-3.28 1.36 2.04049 
-3.28 1.44 2.81259 
-3.28 1.52 3.49917 
-3.28 1.6 2.82366 
-3.28 1.68 2.83793 
-3.28 1.76 2.77669 
-3.28 1.84 2.00385 
-3.28 1.92 1.90262 
-3.28 2 2.56894 
-3.2 -2 1.91091e-07 
-3.2 -1.92 3.99202e-07 
-3.2 -1.84 8.33922e-07 
-3.2 -1.76 1.74192e-06 
-3.2 -1.68 3.6382e-06 
-3.2 -1.6 7.59769e-06 
-3.2 -1.52 1.5863e-05 
-3.2 -1.44 3.311e-05 
-3.2 -1.36 6.90785e-05 
-3.2 -1.28 0.00014403 
-3.2 -1.2 0.000300033 
-3.2 -1.12 0.000624191 
-3.2 -1.04 0.00129613 
-3.2 -0.96 0.00268419 
-3.2 -0.88 0.0055374 
-3.2 -0.8 0.0113613 
-3.2 -0.72 0.0231316 
-3.2 -0.64 0.0465935 
-3.2 -0.56 0.0924808 
-3.2 -0.48 0.17997 
-3.2 -0.4 0.34133 
-3.2 -0.32 0.626787 
-3.2 -0.24 1.10692 
-3.2 -0.16 1.86724 
-3.2 -0.08 2.98542 
-3.2 6.93889e-16 4.48113 
-3.2 0.08 6.24551 
-3.2 0.16 7.9876 
-3.2 0.24 9.2513 
-3.2 0.32 9.54711 
-3.2 0.4 8.60149 
-3.2 0.48 6.66027 
-3.2 0.56 4.72458 
-3.2 0.64 4.13145 
-3.2 0.72 5.20928 
-3.2 0.8 7.0486 
-3.2 0.88 8.48041 
-3.2 0.96 8.77623 
-3.2 1.04 8.06298 
-3.2 1.12 6.7649 
-3.2 1.2 4.5374 
-3.2 1.28 2.96491 
-3.2 1.36 2.92285 
-3.2 1.44 4.01513 
-3.2 1.52 4.98021 
-3.2 1.6 4.03073 
-3.2 1.68 4.05085 
-3.2 1.76 3.96451 
-3.2 1.84 2.87081 
-3.2 1.92 2.72702 
-3.2 2 3.67123 
-3.12 -2 2.7621e-07 
-3.12 -1.92 5.77023e-07 
-3.12 -1.84 1.20538e-06 
-3.12 -1.76 2.51784e-06 
-3.12 -1.68 5.25879e-06 
-3.12 -1.6 1.0982e-05 
-3.12 -1.52 2.29291e-05 
-3.12 -1.44 4.78585e-05 
-3.12 -1.36 9.98488e-05 
-3.12 -1.28 0.000208187 
-3.12 -1.2 0.000433679 
-3.12 -1.12 0.000902228 
-3.12 -1.04 0.00187347 
-3.12 -0.96 0.00387979 
-3.12 -0.88 0.00800379 
-3.12 -0.8 0.0164212 
-3.12 -0.72 0.0334319 
-3.12 -0.64 0.0673341 
-3.12 -0.56 0.13362 
-3.12 -0.48 0.259927 
-3.12 -0.4 0.492623 
-3.12 -0.32 0.90346 
-3.12 -0.24 1.59214 
-3.12 -0.16 2.67672 
-3.12 -0.08 4.25861 
-3.12 6.93889e-16 6.35044 
-3.12 0.08 8.78316 
-3.12 0.16 11.1489 
-3.12 0.24 12.843 
-3.12 0.32 13.2369 
-3.12 0.4 11.9741 
-3.12 0.48 9.34963 
-3.12 0.56 6.68833 
-3.12 0.64 5.86385 
-3.12 0.72 7.35895 
-3.12 0.8 9.87818 
-3.12 0.88 11.8117 
-3.12 0.96 12.2083 
-3.12 1.04 11.2505 
-3.12 1.12 9.49222 
-3.12 1.2 6.42861 
-3.12 1.28 4.22974 
-3.12 1.36 4.1705 
-3.12 1.44 5.70166 
-3.12 1.52 7.04237 
-3.12 1.6 5.72341 
-3.12 1.68 5.75148 
-3.12 1.76 5.63102 
-3.12 1.84 4.0972 
-3.12 1.92 3.89443 
-3.12 2 5.22116 
-3.04 -2 3.99246e-07 
-3.04 -1.92 8.34052e-07 
-3.04 -1.84 1.74231e-06 
-3.04 -1.76 3.63938e-06 
-3.04 -1.68 7.60127e-06 
-3.04 -1.6 1.58738e-05 
-3.04 -1.52 3.31426e-05 
-3.04 -1.44 6.91766e-05 
-3.04 -1.36 0.000144325 
-3.04 -1.28 0.000300921 
-3.04 -1.2 0.000626856 
-3.04 -1.12 0.00130411 
-3.04 -1.04 0.00270797 
-3.04 -0.96 0.0056079 
-3.04 -0.88 0.0115686 
-3.04 -0.8 0.0237342 
-3.04 -0.72 0.0483166 
-3.04 -0.64 0.0972982 
-3.04 -0.56 0.193025 
-3.04 -0.48 0.375275 
-3.04 -0.4 0.710498 
-3.04 -0.32 1.30066 
-3.04 -0.24 2.28513 
-3.04 -0.16 3.82346 
-3.04 -0.08 6.04098 
-3.04 6.93889e-16 8.92667 
-3.04 0.08 12.2175 
-3.04 0.16 15.3527 
-3.04 0.24 17.5592 
-3.04 0.32 18.0678 
-3.04 0.4 16.4315 
-3.04 0.48 12.974 
-3.04 0.56 9.38789 
-3.04 0.64 8.26009 
-3.04 0.72 10.2993 
-3.04 0.8 13.6765 
-3.04 0.88 16.2198 
-3.04 0.96 16.7362 
-3.04 1.04 15.4858 
-3.04 1.12 13.1638 
-3.04 1.2 9.03349 
-3.04 1.28 6.00078 
-3.04 1.36 5.91826 
-3.04 1.44 8.03727 
-3.04 1.52 9.86971 
-3.04 1.6 8.06718 
-3.04 1.68 8.10576 
-3.04 1.76 7.94014 
-3.04 1.84 5.8161 
-3.04 1.92 5.53318 
-3.04 2 7.37535 
-2.96 -2 5.77085e-07 
-2.96 -1.92 1.20557e-06 
-2.96 -1.84 2.5184e-06 
-2.96 -1.76 5.26051e-06 
-2.96 -1.68 1.09872e-05 
-2.96 -1.6 2.29447e-05 
-2.96 -1.52 4.79056e-05 
-2.96 -1.44 9.99906e-05 
-2.96 -1.36 0.000208614 
-2.96 -1.28 0.000434963 
-2.96 -1.2 0.00090608 
-2.96 -1.12 0.001885 
-2.96 -1.04 0.00391416 
-2.96 -0.96 0.00810568 
-2.96 -0.88 0.0167208 
-2.96 -0.8 0.0343027 
-2.96 -0.72 0.0698238 
-2.96 -0.64 0.140578 
-2.96 -0.56 0.278767 
-2.96 -0.48 0.541532 
-2.96 -0.4 1.02374 
-2.96 -0.32 1.8692 
-2.96 -0.24 3.26974 
-2.96 -0.16 5.43403 
-2.96 -0.08 8.50306 
-2.96 6.93889e-16 12.4095 
-2.96 0.08 16.7482 
-2.96 0.16 20.7709 
-2.96 0.24 23.5396 
-2.96 0.32 24.1706 
-2.96 0.4 22.1309 
-2.96 0.48 17.7286 
-2.96 0.56 13.025 
-2.96 0.64 11.5158 
-2.96 0.72 14.234 
-2.96 0.8 18.6334 
-2.96 0.88 21.8649 
-2.96 0.96 22.5128 
-2.96 1.04 20.9394 
-2.96 1.12 17.9736 
-2.96 1.2 12.5523 
-2.96 1.28 8.44795 
-2.96 1.36 8.33477 
-2.96 1.44 11.2159 
-2.96 1.52 13.6653 
-2.96 1.6 11.2561 
-2.96 1.68 11.3081 
-2.96 1.76 11.0849 
-2.96 1.84 8.19453 
-2.96 1.92 7.8055 
-2.96 2 10.3215 
-2.88 -2 8.34142e-07 
-2.88 -1.92 1.74258e-06 
-2.88 -1.84 3.6402e-06 
-2.88 -1.76 7.60374e-06 
-2.88 -1.68 1.58813e-05 
-2.88 -1.6 3.31651e-05 
-2.88 -1.52 6.92446e-05 
-2.88 -1.44 0.00014453 
-2.88 -1.36 0.000301538 
-2.88 -1.28 0.000628711 
