0.25 0.1 0.237105 0.460296 
0.35 0.1 5.04352 1.12175 
0.45 0.1 18.9657 2.01424 
0.55 0.1 38.2752 2.97331 
0.65 0.1 51.2881 3.79905 
0.75 0.1 54.4221 4.31193 
0.85 0.1 54.8731 4.4314 
0.95 0.1 46.9603 4.18099 
1.05 0.1 37.5469 3.65366 
1.15 0.1 27.3079 2.97546 
1.25 0.1 18.6938 2.26903 
1.35 0.1 12.5507 1.62584 
1.45 0.1 7.21495 1.09721 
1.55 0.1 4.24628 0.698547 
1.65 0.1 2.38046 0.420329 
1.75 0.1 1.12507 0.239538 
1.85 0.1 0.592797 0.128527 
1.95 0.1 0.243129 0.0596571 
