11.5	0	2.4105929300402504e10	0	0	5.875122095357129e11	0
11.877	0	2.476099320212238e10	0	0	6.269147871734316e11	0
12.254	0	2.549557851989974e10	0	0	6.661423532088557e11	0
12.631	0	2.630109977902681e10	0	0	7.016053530215702e11	0
13.008	0	2.716897150479582e10	0	0	7.366857925746486e11	0
13.385	0	2.8090608222499e10	0	0	7.717572519174733e11	0
13.762	0	2.905742445742858e10	0	0	8.071933110994268e11	0
14.139	0	3.0060834734876785e10	0	0	8.442866611008138e11	0
14.516	0	3.109225358013585e10	0	0	8.822497647345479e11	0
14.893	0	3.2143095518498e10	0	0	9.209878074028163e11	0
15.27	0	3.320477507525546e10	0	0	9.605022747366476e11	0
15.647	0	3.425722010127683e10	0	0	1.0005214176037039e12	0
16.024	0	3.5301887710678795e10	0	0	1.0413352371369827e12	0
16.401	0	3.6337463843314476e10	0	0	1.0831577730551678e12	0
16.778	0	3.735869503107655e10	0	0	1.1261191650351702e12	0
17.155	0	3.836032780585773e10	0	0	1.1714603732252397e12	0
17.532	0	3.931032724736392e10	0	0	1.2184014275727683e12	0
17.909	0	4.019883763387197e10	0	0	1.265743278818521e12	0
18.286	0	4.1065411598454094e10	0	0	1.3129504210580056e12	0
18.663	0	4.191613303608834e10	0	0	1.3575441783074033e12	0
19.04	0	4.275708584175277e10	0	0	1.4007766203481428e12	0
19.417	0	4.3594353910425446e10	0	0	1.4441665325870789e12	0
19.794	0	4.445535756138698e10	0	0	1.4883069109927498e12	0
20.171	0	4.5358034115854935e10	0	0	1.5357413517777854e12	0
20.548000000000002	0	4.626225625357806e10	0	0	1.5849623011719924e12	0
20.925	0	4.716458189058143e10	0	0	1.6346906508220273e12	0
21.302	0	4.8061568942890144e10	0	0	1.6843929348372588e12	0
21.679000000000002	0	4.894977532652931e10	0	0	1.7310497763946096e12	0
22.056	0	4.981533588640261e10	0	0	1.7775228183097488e12	0
22.433	0	5.0641481221920685e10	0	0	1.8244488625683896e12	0
22.810000000000002	0	5.145380040047052e10	0	0	1.8724430769605823e12	0
23.186999999999998	0	5.2253912815756035e10	0	0	1.9248805120096672e12	0
23.564	0	5.304343786148121e10	0	0	1.9780352795309636e12	0
23.941000000000003	0	5.382399493134996e10	0	0	2.0311659178321802e12	0
24.317999999999998	0	5.459720341906622e10	0	0	2.0828616146004841e12	0
24.695	0	5.537889683726712e10	0	0	2.1315432710588462e12	0
25.072	0	5.617085376980856e10	0	0	2.179518172707274e12	0
25.448999999999998	0	5.695454937510376e10	0	0	2.2272121693943896e12	0
25.826	0	5.772766879879246e10	0	0	2.2758153641768115e12	0
26.203	0	5.848789718651436e10	0	0	2.325029331946675e12	0
26.58	0	5.92329196839092e10	0	0	2.3744106920351963e12	0
26.957	0	5.996042143661674e10	0	0	2.4238738512150205e12	0
27.334	0	6.064174821512107e10	0	0	2.4729812005903623e12	0
27.711	0	6.128677822961986e10	0	0	2.5221262677596255e12	0
28.088	0	6.1912218827883705e10	0	0	2.571427318217211e12	0
28.465	0	6.252006683133342e10	0	0	2.6211122892402114e12	0
28.842	0	6.311231906138985e10	0	0	2.6718866574217583e12	0
29.219	0	6.369097233947382e10	0	0	2.7229193781189272e12	0
29.596	0	6.425802348700617e10	0	0	2.774047187014667e12	0
29.973	0	1.208588154693254e14	0	0	2.825101502661762e12	0
30.35	0	6.5372136779276215e10	0	0	2.8759137436129976e12	0
30.727	0	6.59396569015064e10	0	0	2.926068854758077e12	0
31.104	0	6.650163111455942e10	0	0	2.975671483322283e12	0
31.481	0	6.7058194318514786e10	0	0	3.024779063806011e12	0
31.858	0	6.7609481413452034e10	0	0	3.0733344010132725e12	0
32.235	0	6.815562729945071e10	0	0	3.120798867145997e12	0
32.612	0	6.869676687659034e10	0	0	3.1677567331642896e12	0
32.989000000000004	0	6.923303504495045e10	0	0	3.2143978614111006e12	0
33.366	0	6.97645667046106e10	0	0	3.260881561922325e12	0
33.742999999999995	0	7.02943562935365e10	0	0	3.3082772353888584e12	0
34.120000000000005	0	7.083209638631012e10	0	0	3.3554676214610083e12	0
34.497	0	7.136454690087126e10	0	0	3.402228807966408e12	0
34.873999999999995	0	7.189081499765198e10	0	0	3.448296150952079e12	0
35.251000000000005	0	7.241000783708432e10	0	0	3.492504921018704e12	0
35.628	0	7.292123257960028e10	0	0	3.536084732781388e12	0
36.004999999999995	0	7.342359638563191e10	0	0	3.5792571424339243e12	0
36.382000000000005	0	7.391620641561127e10	0	0	3.6223603672068413e12	0
36.759	0	7.439816982997032e10	0	0	3.6666223727069146e12	0
37.135999999999996	0	7.486859378914116e10	0	0	3.71053626400719e12	0
37.513000000000005	0	7.531767250612285e10	0	0	3.753785285370348e12	0
37.89	0	7.573437501422089e10	0	0	3.7958096691450566e12	0
38.266999999999996	0	7.61376364187611e10	0	0	3.8352003166159863e12	0
38.644	0	7.652794756576309e10	0	0	3.8736528084364966e12	0
39.021	0	7.690579930124648e10	0	0	3.911477521373966e12	0
39.397999999999996	0	7.727168247123085e10	0	0	3.9489913541984556e12	0
39.775	0	7.762608792173584e10	0	0	3.9880339692965815e12	0
40.152	0	7.796950649878105e10	0	0	4.0268033219548584e12	0
40.528999999999996	0	7.830242904838608e10	0	0	4.065035460209297e12	0
40.906	0	7.862534641657056e10	0	0	4.1024664320959116e12	0
41.283	0	7.893874944935408e10	0	0	4.138342832964499e12	0
41.66	0	7.924312899275624e10	0	0	4.172969191159744e12	0
42.037	0	7.954141369132545e10	0	0	4.206355682301313e12	0
42.414	0	7.984302047220732e10	0	0	4.2384342246381016e12	0
42.791	0	8.013687927234247e10	0	0	4.2687530050375293e12	0
43.168	0	8.042301180032158e10	0	0	4.2974235764208647e12	0
43.545	0	8.07014397647353e10	0	0	4.3249337768772646e12	0
43.922	0	8.09721848741743e10	0	0	4.3514440664974897e12	0
44.299	0	8.123526883722923e10	0	0	4.377248416137716e12	0
44.676	0	8.149071336249077e10	0	0	4.402809028243768e12	0
45.053	0	8.173854015854955e10	0	0	4.4276068104466875e12	0
45.43	0	8.197877093399623e10	0	0	4.451600806776093e12	0
45.807	0	8.22114273974215e10	0	0	4.474750061261595e12	0
46.184	0	8.243653125741599e10	0	0	4.49674619008239e12	0
46.561	0	8.265410422257037e10	0	0	4.517859209334562e12	0
46.938	0	8.286416800147531e10	0	0	4.53817918107146e12	0
47.315	0	8.306674430272144e10	0	0	4.557760858985876e12	0
47.692	0	8.326037307704453e10	0	0	4.57708013380555e12	0
48.069	0	8.344609658743932e10	0	0	4.5963473359996875e12	0
48.446	0	8.362444612222646e10	0	0	4.614580270262594e12	0
48.823	0	8.379549168088078e10	0	0	4.631498256599321e12	0
49.2	0	8.395930326287712e10	0	0	4.646820615014924e12	0
49.577	0	8.411595086769028e10	0	0	4.669519930314883e12	0
49.954	0	8.426550449479509e10	0	0	4.688483002552335e12	0
50.331	0	8.440803414366637e10	0	0	4.698339877442734e12	0
50.708	0	8.454360981377892e10	0	0	4.695337219030952e12	0
51.085	0	8.467230150460757e10	0	0	4.588649909470361e12	0
51.462	0	8.479417921562717e10	0	0	4.459447264537378e12	0
51.839	0	8.490931294631248e10	0	0	4.39071862918038e12	0
52.216	0	8.501777269613838e10	0	0	4.363394764583058e12	0
52.593	0	8.511962846457967e10	0	0	4.3584064319291084e12	0
52.97	0	8.521495025111115e10	0	0	1.709962615016066e10	0
53.347	0	8.530380805520764e10	0	0	1.708821270574122e10	0
53.724000000000004	0	8.538619640359842e10	0	0	1.7075386841137266e10	0
54.101	0	8.546119373360162e10	0	0	1.7061072890871283e10	0
54.478	0	8.552994371071552e10	0	0	1.7045195189465761e10	0
54.855	0	8.559253788555885e10	0	0	1.702767807144319e10	0
55.232	0	8.564906780875038e10	0	0	1.700844587132606e10	0
55.609	0	8.569962503090884e10	0	0	1.6987422923636856e10	0
55.986	0	8.574430110265298e10	0	0	1.6964533562898075e10	0
56.363	0	8.578318757460155e10	0	0	1.69397021236322e10	0
56.74	0	8.58163759973733e10	0	0	1.6908737457891752e10	0
57.117	0	8.584395792158699e10	0	0	1.6871322767640179e10	0
57.494	0	8.586602489786136e10	0	0	1.683199732683856e10	0
