0.1 0.39209
0.104713 0.168439
0.109648 0.368419
0.114815 0.186357
0.120226 0.303435
0.125893 0.179261
0.131826 0.284549
0.138038 0.129414
0.144544 0.289068
0.151356 0.096768
0.158489 0.228393
0.165959 0.170821
0.17378 0.0863293
0.18197 0.219872
0.190546 0.119545
0.199526 0.0657901
0.20893 0.177628
0.218776 0.13528
0.229087 0.0382893
0.239883 0.0921397
0.251189 0.154195
0.263027 0.0934402
0.275423 0.0247897
0.288403 0.0540642
0.301995 0.115255
0.316228 0.111115
0.331131 0.0517363
0.346737 0.0128587
0.363078 0.0308959
0.380189 0.07519
0.398107 0.0968567
0.416869 0.0782392
0.436516 0.0388363
0.457088 0.00961514
0.47863 0.0075806
0.501187 0.0285322
0.524807 0.0556981
0.549541 0.0727839
0.57544 0.0723074
0.60256 0.0566622
0.630957 0.034221
0.660693 0.0141874
0.691831 0.00286691
0.724436 0.00228109
0.758578 0.0107284
0.794328 0.0243475
0.831764 0.0387968
0.870964 0.0505024
0.912011 0.0572912
0.954993 0.0584761
1 0.0545815
1.04713 0.0469066
1.09648 0.0370821
1.14815 0.0267115
1.20226 0.0171349
1.25893 0.0093106
1.31826 0.00379269
1.38038 0.000772053
1.44544 0.000152112
1.51356 0.00163611
1.58489 0.00481007
1.65959 0.00921259
1.7378 0.0143878
1.8197 0.0199214
1.90546 0.0254619
1.99526 0.0307297
2.0893 0.0355177
2.18776 0.0396864
2.29087 0.0431546
2.39883 0.0458898
2.51189 0.0478973
2.63027 0.0492111
2.75423 0.0498844
2.88403 0.049983
3.01995 0.0495791
3.16228 0.0487468
3.31131 0.0475588
3.46737 0.0460837
3.63078 0.0443848
3.80189 0.0425193
3.98107 0.0405375
4.16869 0.0384828
4.36516 0.0363925
4.57088 0.0342976
4.7863 0.0322234
5.01187 0.0301907
5.24807 0.0282153
5.49541 0.0263096
5.7544 0.0244826
6.0256 0.0227404
6.30957 0.0210869
6.60693 0.0195241
6.91831 0.0180524
7.24436 0.0166709
7.58578 0.0153777
7.94328 0.0141704
8.31764 0.0130457
8.70964 0.0120001
9.12011 0.0110299
9.54993 0.0101311
