-1 50.0799
-0.99 50.5998
-0.98 51.1351
-0.97 51.684
-0.96 52.2445
-0.95 52.8147
-0.94 53.3924
-0.93 53.9754
-0.92 54.5614
-0.91 55.1481
-0.9 55.7331
-0.89 56.314
-0.88 56.8884
-0.87 57.4537
-0.86 58.0076
-0.85 58.5474
-0.84 59.0708
-0.83 59.5753
-0.82 60.0584
-0.81 60.5177
-0.8 60.951
-0.79 61.3558
-0.78 61.73
-0.77 62.0712
-0.76 62.3775
-0.75 62.6468
-0.74 62.8771
-0.73 63.0666
-0.72 63.2135
-0.71 63.3162
-0.7 63.3732
-0.69 63.3829
-0.68 63.3442
-0.67 63.2558
-0.66 63.1168
-0.65 62.9261
-0.64 62.683
-0.63 62.3869
-0.62 62.0373
-0.61 61.6338
-0.6 61.1763
-0.59 60.6647
-0.58 60.0991
-0.57 59.4797
-0.56 58.807
-0.55 58.0815
-0.54 57.3039
-0.53 56.475
-0.52 55.596
-0.51 54.6678
-0.5 53.6918
-0.49 52.6695
-0.48 51.6023
-0.47 50.4922
-0.46 49.3408
-0.45 48.1502
-0.44 46.9225
-0.43 45.6599
-0.42 44.3648
-0.41 43.0397
-0.4 41.6871
-0.39 40.3097
-0.38 38.9102
-0.37 37.4916
-0.36 36.0568
-0.35 34.6088
-0.34 33.1508
-0.33 31.6858
-0.32 30.2171
-0.31 28.748
-0.3 27.2818
-0.29 25.8217
-0.28 24.3712
-0.27 22.9336
-0.26 21.5124
-0.25 20.1107
-0.24 18.7321
-0.23 17.3797
-0.22 16.057
-0.21 14.7672
-0.2 13.5134
-0.19 12.2987
-0.18 11.1263
-0.17 9.99905
-0.16 8.91984
-0.15 7.89141
-0.14 6.91643
-0.13 5.9974
-0.12 5.13671
-0.11 4.33658
-0.1 3.5991
-0.09 2.92619
-0.08 2.31958
-0.07 1.78084
-0.06 1.31135
-0.05 0.912274
-0.04 0.584599
-0.03 0.32909
-0.02 0.1463
-0.01 0.0365657
-1.39591e-15 -4.98879e-13
0.01 0.0364904
0.02 0.145697
0.03 0.327049
0.04 0.579748
0.05 0.902765
0.06 1.29484
0.07 1.7545
0.08 2.28003
0.09 2.86952
0.1 3.52082
0.11 4.23161
0.12 4.99934
0.13 5.82129
0.14 6.69455
0.15 7.61604
0.16 8.58255
0.17 9.59068
0.18 10.6369
0.19 11.7177
0.2 12.8292
0.21 13.9677
0.22 15.1293
0.23 16.31
0.24 17.5059
0.25 18.713
0.26 19.9273
0.27 21.1448
0.28 22.3617
0.29 23.5739
0.3 24.7779
0.31 25.9697
0.32 27.1459
0.33 28.303
0.34 29.4376
0.35 30.5466
0.36 31.627
0.37 32.6761
0.38 33.6911
0.39 34.6698
0.4 35.6099
0.41 36.5096
0.42 37.3672
0.43 38.1813
0.44 38.9506
0.45 39.6743
0.46 40.3517
0.47 40.9824
0.48 41.5662
0.49 42.1033
0.5 42.594
0.51 43.0389
0.52 43.4388
0.53 43.7948
0.54 44.1083
0.55 44.3805
0.56 44.6133
0.57 44.8085
0.58 44.968
0.59 45.0941
0.6 45.189
0.61 45.2552
0.62 45.2952
0.63 45.3115
0.64 45.3068
0.65 45.284
0.66 45.2456
0.67 45.1946
0.68 45.1336
0.69 45.0655
0.7 44.9929
0.71 44.9186
0.72 44.8453
0.73 44.7754
0.74 44.7115
0.75 44.656
0.76 44.6111
0.77 44.579
0.78 44.5618
0.79 44.5613
0.8 44.5793
0.81 44.6175
0.82 44.6772
0.83 44.7598
0.84 44.8664
0.85 44.9979
0.86 45.1552
0.87 45.3387
0.88 45.549
0.89 45.7863
0.9 46.0507
0.91 46.3421
0.92 46.6601
0.93 47.0045
0.94 47.3745
0.95 47.7694
0.96 48.1883
0.97 48.6301
0.98 49.0935
0.99 49.5773
1 50.0799
