-1 38.45
-0.99 38.9386
-0.98 39.4586
-0.97 40.008
-0.96 40.585
-0.95 41.1872
-0.94 41.8125
-0.93 42.4582
-0.92 43.1219
-0.91 43.8008
-0.9 44.4921
-0.89 45.193
-0.88 45.9005
-0.87 46.6117
-0.86 47.3233
-0.85 48.0324
-0.84 48.7358
-0.83 49.4304
-0.82 50.113
-0.81 50.7805
-0.8 51.4299
-0.79 52.058
-0.78 52.662
-0.77 53.2387
-0.76 53.7855
-0.75 54.2994
-0.74 54.7777
-0.73 55.218
-0.72 55.6178
-0.71 55.9745
-0.7 56.2862
-0.69 56.5506
-0.68 56.7658
-0.67 56.9301
-0.66 57.0418
-0.65 57.0994
-0.64 57.1016
-0.63 57.0474
-0.62 56.9358
-0.61 56.7659
-0.6 56.5373
-0.59 56.2495
-0.58 55.9023
-0.57 55.4956
-0.56 55.0297
-0.55 54.5048
-0.54 53.9216
-0.53 53.2806
-0.52 52.5828
-0.51 51.8293
-0.5 51.0213
-0.49 50.1602
-0.48 49.2477
-0.47 48.2854
-0.46 47.2752
-0.45 46.2193
-0.44 45.1199
-0.43 43.9793
-0.42 42.7999
-0.41 41.5845
-0.4 40.3358
-0.39 39.0565
-0.38 37.7497
-0.37 36.4184
-0.36 35.0658
-0.35 33.6951
-0.34 32.3097
-0.33 30.9128
-0.32 29.5079
-0.31 28.0984
-0.3 26.6879
-0.29 25.28
-0.28 23.8781
-0.27 22.4857
-0.26 21.1066
-0.25 19.7441
-0.24 18.4018
-0.23 17.0832
-0.22 15.7917
-0.21 14.5307
-0.2 13.3035
-0.19 12.1134
-0.18 10.9636
-0.17 9.85697
-0.16 8.79666
-0.15 7.78546
-0.14 6.8261
-0.13 5.92119
-0.12 5.07317
-0.11 4.28436
-0.1 3.55689
-0.09 2.89276
-0.08 2.29377
-0.07 1.76154
-0.06 1.2975
-0.05 0.902888
-0.04 0.578739
-0.03 0.325876
-0.02 0.144908
-0.01 0.0362269
-1.39591e-15 -4.04082e-13
0.01 0.0361695
0.02 0.144449
0.03 0.32432
0.04 0.575034
0.05 0.895611
0.06 1.28484
0.07 1.74128
0.08 2.26325
0.09 2.84889
0.1 3.49606
0.11 4.20245
0.12 4.96554
0.13 5.78259
0.14 6.65069
0.15 7.56675
0.16 8.52751
0.17 9.52953
0.18 10.5693
0.19 11.643
0.2 12.747
0.21 13.8772
0.22 15.0298
0.23 16.2006
0.24 17.3856
0.25 18.5805
0.26 19.7814
0.27 20.9839
0.28 22.1841
0.29 23.3777
0.3 24.5609
0.31 25.7297
0.32 26.8803
0.33 28.009
0.34 29.1121
0.35 30.1864
0.36 31.2285
0.37 32.2353
0.38 33.2041
0.39 34.1322
0.4 35.017
0.41 35.8565
0.42 36.6486
0.43 37.3917
0.44 38.0843
0.45 38.7252
0.46 39.3134
0.47 39.8483
0.48 40.3296
0.49 40.757
0.5 41.1307
0.51 41.4511
0.52 41.7189
0.53 41.9348
0.54 42.1002
0.55 42.2162
0.56 42.2846
0.57 42.3072
0.58 42.2859
0.59 42.2229
0.6 42.1207
0.61 41.9818
0.62 41.8088
0.63 41.6046
0.64 41.3721
0.65 41.1145
0.66 40.8347
0.67 40.5361
0.68 40.2218
0.69 39.8953
0.7 39.5597
0.71 39.2184
0.72 38.8748
0.73 38.532
0.74 38.1933
0.75 37.862
0.76 37.541
0.77 37.2333
0.78 36.942
0.79 36.6696
0.8 36.419
0.81 36.1925
0.82 35.9925
0.83 35.8212
0.84 35.6805
0.85 35.5724
0.86 35.4983
0.87 35.4598
0.88 35.458
0.89 35.4939
0.9 35.5683
0.91 35.6818
0.92 35.8348
0.93 36.0274
0.94 36.2595
0.95 36.5307
0.96 36.8407
0.97 37.1886
0.98 37.5736
0.99 37.9945
1 38.45
