0.0625 0.125 0.0445445 0 
0.1875 0.125 0.527517 0.174209 
0.3125 0.125 1.43284 0.84287 
0.4375 0.125 3.48516 1.68202 
0.5625 0.125 5.90322 2.29946 
0.6875 0.125 8.48941 3.86409 
0.8125 0.125 12.583 2.88508 
0.9375 0.125 13.4811 5.08735 
1.0625 0.125 11.1411 5.21311 
1.1875 0.125 10.0168 5.13434 
1.3125 0.125 12.7372 7.68771 
1.4375 0.125 18.4005 6.70624 
1.5625 0.125 27.0952 7.08534 
1.6875 0.125 36.4249 7.54043 
1.8125 0.125 46.9701 7.47853 
1.9375 0.125 54.8981 8.86735 
2.0625 0.125 61.58 7.38245 
2.1875 0.125 65.0942 6.27408 
2.3125 0.125 67.9896 7.7097 
2.4375 0.125 70.6925 7.92216 
2.5625 0.125 71.3251 7.0301 
2.6875 0.125 70.2951 7.91282 
2.8125 0.125 69.8739 7.17263 
2.9375 0.125 67.9011 6.9984 
3.0625 0.125 63.9576 7.39932 
3.1875 0.125 60.9539 6.57044 
3.3125 0.125 55.6704 6.76218 
3.4375 0.125 51.1399 6.20585 
3.5625 0.125 45.6892 6.57796 
3.6875 0.125 40.6836 6.38432 
3.8125 0.125 35.8397 6.87624 
3.9375 0.125 31.1356 5.65224 
4.0625 0.125 26.2639 6.07013 
4.1875 0.125 22.4612 5.82322 
4.3125 0.125 18.9501 4.65512 
4.4375 0.125 15.177 4.67882 
4.5625 0.125 12.3043 4.54537 
4.6875 0.125 9.89481 4.22391 
4.8125 0.125 8.15804 3.95486 
4.9375 0.125 6.59297 4.3205 
5.0625 0.125 5.22465 3.88325 
5.1875 0.125 4.20733 4.20964 
5.3125 0.125 3.34726 4.60923 
5.4375 0.125 2.94303 4.21581 
5.5625 0.125 2.3707 3.85023 
5.6875 0.125 2.06292 3.3312 
5.8125 0.125 1.80762 2.62382 
5.9375 0.125 1.51078 4.20936 
6.0625 0.125 1.33473 3.4168 
6.1875 0.125 1.31234 3.76396 
6.3125 0.125 1.10737 2.61384 
6.4375 0.125 1.0385 2.68879 
6.5625 0.125 0.902354 2.86724 
6.6875 0.125 0.868192 2.71472 
6.8125 0.125 0.842697 2.97976 
6.9375 0.125 0.775463 2.33619 
7.0625 0.125 0.659197 2.94495 
7.1875 0.125 0.688984 2.05313 
7.3125 0.125 0.639456 2.04872 
7.4375 0.125 0.630702 3.6279 
7.5625 0.125 0.595543 2.29655 
7.6875 0.125 0.50929 1.92872 
7.8125 0.125 0.528494 3.14832 
7.9375 0.125 0.513999 2.19615 
8.5 1 3.3903 19.6211 
9.5 1 2.49219 15.8141 
11 2 3.67602 31.2216 
13 2 2.33074 25.6526 
15 2 1.65393 22.3686 
17 2 0.977355 16.6562 
19 2 0.521772 13.6259 
25 10 0.852726 33.8107 
35 10 0.109027 6.28281 
45 10 0.0210848 1.61598 
55 10 0.00532853 0.264932 
65 10 0.00134406 0.0842739 
75 10 0.000191917 0.117457 
85 10 6.40694e-05 0 
95 10 6.45335e-06 0 
105 10 0 0 
