0.0100002 0.00316228 0.0001 1.41535e-05 
0.0100002 0.00316228 0.000125893 1.37551e-05 
0.0100002 0.00316228 0.000158489 1.32575e-05 
0.0100002 0.00316228 0.000199526 1.26441e-05 
0.0100002 0.00316228 0.000251189 1.19008e-05 
0.0100002 0.00316228 0.000316228 1.10168e-05 
0.0100002 0.00316228 0.000398107 9.98268e-06 
0.0100002 0.00316228 0.000501187 8.80372e-06 
0.0100002 0.00316228 0.000630957 7.61681e-06 
0.0100002 0.00316228 0.000794328 7.14778e-06 
0.0100002 0.00316228 0.001 1.00123e-05 
0.0100002 0.00316228 0.00125893 2.25867e-05 
0.0100002 0.00316228 0.00158489 5.0095e-05 
0.0100002 0.00316228 0.00199526 8.35096e-05 
0.0100002 0.00316228 0.00251189 9.97162e-05 
0.0100002 0.00316228 0.00316228 7.03036e-05 
0.0100002 0.00316228 0.00398107 2.97158e-05 
0.0100002 0.00316228 0.00501187 1.9392e-05 
0.0100002 0.00316228 0.00630957 3.98364e-05 
0.0100002 0.00316228 0.00794328 5.26156e-05 
0.0100002 0.00316228 0.01 5.27306e-05 
0.0100002 0.00316228 0.0125893 3.67811e-05 
0.0100002 0.00316228 0.0158489 3.62432e-05 
0.0100002 0.00316228 0.0199526 2.7232e-05 
0.0100002 0.00316228 0.0251189 2.05187e-05 
0.0100002 0.00316228 0.0316228 1.95058e-05 
0.0100002 0.00316228 0.0398107 2.02318e-05 
0.0100002 0.00316228 0.0501187 2.26354e-05 
0.0100002 0.00316228 0.0630957 1.55729e-05 
0.0100002 0.00316228 0.0794328 1.60652e-05 
0.0100002 0.00316228 0.1 2.71636e-05 
0.0100002 0.00316228 0.125893 2.82293e-05 
0.0100002 0.00316228 0.158489 2.16317e-05 
0.0100002 0.00316228 0.199526 2.36042e-05 
0.0100002 0.00316228 0.251189 3.23132e-05 
0.0100002 0.00316228 0.316228 2.13732e-05 
0.0100002 0.00316228 0.398107 2.5807e-05 
0.0100002 0.00316228 0.501187 4.22061e-05 
0.0100002 0.00316228 0.630957 3.27184e-05 
0.0100002 0.00316228 0.794328 2.3112e-05 
0.0100002 0.00316228 1 2.91063e-05 
0.0100002 0.00316228 1.25893 1.21282e-05 
0.0100002 0.00316228 1.58489 2.04714e-05 
0.0100002 0.00316228 1.99526 3.18289e-05 
0.0100002 0.00316228 2.51189 1.12741e-05 
0.0100002 0.00316228 3.16228 1.92007e-05 
0.0100002 0.00316228 3.98107 1.69177e-05 
0.0100002 0.00316228 5.01187 2.26475e-05 
0.0100002 0.00316228 6.30957 2.21056e-05 
0.0100002 0.00316228 7.94328 4.13949e-05 
0.0100002 0.00316228 10 2.55603e-05 
0.0100002 0.00316228 12.5893 1.70848e-05 
0.0100002 0.00316228 15.8489 1.48634e-05 
0.0100002 0.00316228 19.9526 1.19021e-05 
0.0100002 0.00316228 25.1189 1.90372e-05 
0.0100002 0.00316228 31.6228 2.32735e-05 
0.0100002 0.00316228 39.8107 1.82898e-05 
0.0100002 0.00316228 50.1187 1.68649e-05 
0.0100002 0.00316228 63.0957 1.48408e-05 
0.0100002 0.00316228 79.4328 1.49885e-05 
0.0100002 0.00354814 0.0001 1.58873e-05 
0.0100002 0.00354814 0.000125893 1.54159e-05 
0.0100002 0.00354814 0.000158489 1.48382e-05 
0.0100002 0.00354814 0.000199526 1.41454e-05 
0.0100002 0.00354814 0.000251189 1.33406e-05 
0.0100002 0.00354814 0.000316228 1.2444e-05 
0.0100002 0.00354814 0.000398107 1.14961e-05 
0.0100002 0.00354814 0.000501187 1.05772e-05 
0.0100002 0.00354814 0.000630957 9.95178e-06 
0.0100002 0.00354814 0.000794328 1.064e-05 
0.0100002 0.00354814 0.001 1.60323e-05 
0.0100002 0.00354814 0.00125893 3.41713e-05 
0.0100002 0.00354814 0.00158489 7.145e-05 
0.0100002 0.00354814 0.00199526 0.000116007 
0.0100002 0.00354814 0.00251189 0.000137711 
0.0100002 0.00354814 0.00316228 9.82455e-05 
0.0100002 0.00354814 0.00398107 4.22612e-05 
0.0100002 0.00354814 0.00501187 2.55394e-05 
0.0100002 0.00354814 0.00630957 4.8737e-05 
0.0100002 0.00354814 0.00794328 6.59202e-05 
0.0100002 0.00354814 0.01 6.58001e-05 
0.0100002 0.00354814 0.0125893 4.42267e-05 
0.0100002 0.00354814 0.0158489 4.432e-05 
0.0100002 0.00354814 0.0199526 3.44919e-05 
0.0100002 0.00354814 0.0251189 2.70719e-05 
0.0100002 0.00354814 0.0316228 2.58531e-05 
0.0100002 0.00354814 0.0398107 2.62448e-05 
0.0100002 0.00354814 0.0501187 2.96847e-05 
0.0100002 0.00354814 0.0630957 2.01187e-05 
0.0100002 0.00354814 0.0794328 2.04617e-05 
0.0100002 0.00354814 0.1 3.64344e-05 
0.0100002 0.00354814 0.125893 3.80248e-05 
0.0100002 0.00354814 0.158489 2.84622e-05 
0.0100002 0.00354814 0.199526 3.15933e-05 
0.0100002 0.00354814 0.251189 4.25502e-05 
0.0100002 0.00354814 0.316228 2.83738e-05 
0.0100002 0.00354814 0.398107 3.35658e-05 
0.0100002 0.00354814 0.501187 5.51557e-05 
0.0100002 0.00354814 0.630957 4.40667e-05 
0.0100002 0.00354814 0.794328 3.06642e-05 
0.0100002 0.00354814 1 3.81488e-05 
0.0100002 0.00354814 1.25893 1.5621e-05 
0.0100002 0.00354814 1.58489 2.68275e-05 
0.0100002 0.00354814 1.99526 4.17977e-05 
0.0100002 0.00354814 2.51189 1.45636e-05 
0.0100002 0.00354814 3.16228 2.58198e-05 
0.0100002 0.00354814 3.98107 2.1963e-05 
0.0100002 0.00354814 5.01187 2.93957e-05 
0.0100002 0.00354814 6.30957 2.97714e-05 
0.0100002 0.00354814 7.94328 5.59589e-05 
0.0100002 0.00354814 10 3.29273e-05 
0.0100002 0.00354814 12.5893 2.23247e-05 
0.0100002 0.00354814 15.8489 2.05276e-05 
0.0100002 0.00354814 19.9526 1.53847e-05 
0.0100002 0.00354814 25.1189 2.42972e-05 
0.0100002 0.00354814 31.6228 3.14277e-05 
0.0100002 0.00354814 39.8107 2.42284e-05 
0.0100002 0.00354814 50.1187 2.18666e-05 
0.0100002 0.00354814 63.0957 1.9028e-05 
0.0100002 0.00354814 79.4328 1.92712e-05 
0.0100002 0.00398108 0.0001 1.82221e-05 
0.0100002 0.00398108 0.000125893 1.76608e-05 
0.0100002 0.00398108 0.000158489 1.69882e-05 
