# sin^2(theta_24)   Delta_m^2_41   chi^2
0.0501187 0.000251189 0.0230477
0.0501187 0.000316228 0.0317551
0.0501187 0.000398107 0.0474008
0.0501187 0.000501187 0.0743618
0.0501187 0.000630957 0.11794
0.0501187 0.000794328 0.181486
0.0501187 0.001 0.255827
0.0501187 0.00125893 0.293499
0.0501187 0.00158489 0.219564
0.0501187 0.00199526 0.078262
0.0501187 0.00251189 0.0204714
0.0501187 0.00316228 0.0465741
0.0501187 0.00398107 0.23941
0.0501187 0.00501187 0.424391
0.0501187 0.00630957 0.234089
0.0501187 0.00794328 0.192356
0.0501187 0.01 0.222596
0.0501187 0.0125893 0.271056
0.0501187 0.0158489 0.202491
0.0501187 0.0199526 0.190083
0.0501187 0.0251189 0.134917
0.0501187 0.0316228 0.206447
0.0501187 0.0398107 0.224123
0.0501187 0.0501187 0.181768
0.0501187 0.0630957 0.149636
0.0501187 0.0794328 0.242324
0.0501187 0.1 0.151715
0.0501187 0.125893 0.166297
0.0501187 0.158489 0.21129
0.0501187 0.199526 0.125046
0.0501187 0.251189 0.208391
0.0501187 0.316228 0.162711
0.0501187 0.398107 0.172878
0.0501187 0.501187 0.179595
0.0501187 0.630957 0.218449
0.0501187 0.794328 0.267094
0.0501187 1 0.282299
0.0501187 1.25893 0.149035
0.0501187 1.58489 0.198458
0.0501187 1.99526 0.229936
0.0501187 2.51189 0.129169
0.0501187 3.16228 0.160264
0.0501187 3.98107 0.189877
0.0501187 5.01187 0.142339
0.0501187 6.30957 0.245194
0.0501187 7.94328 0.127399
0.0501187 10 0.196248
0.0501187 12.5893 0.138185
0.0501187 15.8489 0.116399
0.0501187 19.9526 0.183866
0.0501187 25.1189 0.181827
0.0501187 31.6228 0.250528
0.0501187 39.8107 0.266127
0.0501187 50.1187 0.195898
0.0501187 63.0957 0.183725
0.0501187 79.4328 0.176065
0.0630957 0.0001 0.0193633
0.0630957 0.000125893 0.0202503
0.0630957 0.000158489 0.0221932
0.0630957 0.000199526 0.0260651
0.0630957 0.000251189 0.0334316
0.0630957 0.000316228 0.0470547
0.0630957 0.000398107 0.0715697
0.0630957 0.000501187 0.113976
0.0630957 0.000630957 0.182931
0.0630957 0.000794328 0.284381
0.0630957 0.001 0.404482
0.0630957 0.00125893 0.466075
0.0630957 0.00158489 0.346702
0.0630957 0.00199526 0.12355
0.0630957 0.00251189 0.0347622
0.0630957 0.00316228 0.0725158
0.0630957 0.00398107 0.370841
0.0630957 0.00501187 0.666877
0.0630957 0.00630957 0.364111
0.0630957 0.00794328 0.303017
0.0630957 0.01 0.344389
0.0630957 0.0125893 0.423221
0.0630957 0.0158489 0.314968
0.0630957 0.0199526 0.294033
0.0630957 0.0251189 0.206907
0.0630957 0.0316228 0.319494
0.0630957 0.0398107 0.346748
0.0630957 0.0501187 0.279735
0.0630957 0.0630957 0.230148
0.0630957 0.0794328 0.377163
0.0630957 0.1 0.233194
0.0630957 0.125893 0.258905
0.0630957 0.158489 0.325127
0.0630957 0.199526 0.192095
0.0630957 0.251189 0.323939
0.0630957 0.316228 0.250025
0.0630957 0.398107 0.267072
0.0630957 0.501187 0.278733
0.0630957 0.630957 0.335624
0.0630957 0.794328 0.415358
0.0630957 1 0.437559
0.0630957 1.25893 0.226438
0.0630957 1.58489 0.304695
0.0630957 1.99526 0.355856
0.0630957 2.51189 0.196293
0.0630957 3.16228 0.24613
0.0630957 3.98107 0.292544
0.0630957 5.01187 0.219323
0.0630957 6.30957 0.37802
0.0630957 7.94328 0.198679
0.0630957 10 0.303513
0.0630957 12.5893 0.212163
0.0630957 15.8489 0.178633
0.0630957 19.9526 0.282295
0.0630957 25.1189 0.281046
0.0630957 31.6228 0.387362
0.0630957 39.8107 0.411107
0.0630957 50.1187 0.300505
0.0630957 63.0957 0.282902
0.0630957 79.4328 0.270174
0.0794328 0.0001 0.0255211
0.0794328 0.000125893 0.0269688
0.0794328 0.000158489 0.0300478
0.0794328 0.000199526 0.0361018
0.0794328 0.000251189 0.0475513
0.0794328 0.000316228 0.0686987
0.0794328 0.000398107 0.106842
0.0794328 0.000501187 0.173173
0.0794328 0.000630957 0.28192
0.0794328 0.000794328 0.443872
0.0794328 0.001 0.638758
0.0794328 0.00125893 0.740356
0.0794328 0.00158489 0.5466
0.0794328 0.00199526 0.194833
0.0794328 0.00251189 0.0597725
0.0794328 0.00316228 0.11262
0.0794328 0.00398107 0.569795
0.0794328 0.00501187 1.04324
0.0794328 0.00630957 0.563193
0.0794328 0.00794328 0.476403
0.0794328 0.01 0.528758
0.0794328 0.0125893 0.657814
0.0794328 0.0158489 0.487633
0.0794328 0.0199526 0.451822
0.0794328 0.0251189 0.314525
0.0794328 0.0316228 0.491169
0.0794328 0.0398107 0.532737
0.0794328 0.0501187 0.426828
0.0794328 0.0630957 0.351131
0.0794328 0.0794328 0.584112
0.0794328 0.1 0.355469
0.0794328 0.125893 0.40128
0.0794328 0.158489 0.495713
0.0794328 0.199526 0.292638
0.0794328 0.251189 0.500998
0.0794328 0.316228 0.380951
0.0794328 0.398107 0.40975
0.0794328 0.501187 0.430353
0.0794328 0.630957 0.510565
0.0794328 0.794328 0.642469
0.0794328 1 0.673632
0.0794328 1.25893 0.339407
0.0794328 1.58489 0.463322
0.0794328 1.99526 0.546996
0.0794328 2.51189 0.29466
0.0794328 3.16228 0.374713
0.0794328 3.98107 0.447091
0.0794328 5.01187 0.335502
0.0794328 6.30957 0.577703
0.0794328 7.94328 0.30887
0.0794328 10 0.46626
0.0794328 12.5893 0.322944
0.0794328 15.8489 0.271981
0.0794328 19.9526 0.429284
0.0794328 25.1189 0.431521
0.0794328 31.6228 0.594093
0.0794328 39.8107 0.62992
0.0794328 50.1187 0.456107
0.0794328 63.0957 0.431963
0.0794328 79.4328 0.41047
0.1 0.0001 0.0324185
0.1 0.000125893 0.0347631
0.1 0.000158489 0.0395908
0.1 0.000199526 0.048939
0.1 0.000251189 0.0665023
0.1 0.000316228 0.0989129
0.1 0.000398107 0.157583
0.1 0.000501187 0.260373
0.1 0.000630957 0.430808
0.1 0.000794328 0.688931
0.1 0.001 1.00677
0.1 0.00125893 1.17632
0.1 0.00158489 0.859666
0.1 0.00199526 0.306814
0.1 0.00251189 0.104154
0.1 0.00316228 0.17459
0.1 0.00398107 0.865396
0.1 0.00501187 1.61967
0.1 0.00630957 0.86471
0.1 0.00794328 0.746899
0.1 0.01 0.803584
0.1 0.0125893 1.01618
0.1 0.0158489 0.750778
0.1 0.0199526 0.688535
0.1 0.0251189 0.472967
0.1 0.0316228 0.748723
0.1 0.0398107 0.811097
0.1 0.0501187 0.644025
0.1 0.0630957 0.530339
0.1 0.0794328 0.898868
0.1 0.1 0.53626
0.1 0.125893 0.61848
0.1 0.158489 0.746509
0.1 0.199526 0.441152
0.1 0.251189 0.769877
0.1 0.316228 0.574357
0.1 0.398107 0.623206
0.1 0.501187 0.660278
0.1 0.630957 0.766269
0.1 0.794328 0.986861
0.1 1 1.02775
0.1 1.25893 0.499447
0.1 1.58489 0.695678
0.1 1.99526 0.833447
0.1 2.51189 0.435351
0.1 3.16228 0.564258
0.1 3.98107 0.676174
0.1 5.01187 0.508719
0.1 6.30957 0.872373
0.1 7.94328 0.478558
0.1 10 0.71016
0.1 12.5893 0.48624
0.1 15.8489 0.41034
0.1 19.9526 0.644606
0.1 25.1189 0.65712
0.1 31.6228 0.900891
0.1 39.8107 0.95464
0.1 50.1187 0.682288
0.1 63.0957 0.652381
0.1 79.4328 0.615388
0.125893 0.0001 0.0412222
0.125893 0.000125893 0.0449556
0.125893 0.000158489 0.0523799
0.125893 0.000199526 0.0665145
0.125893 0.000251189 0.0928849
0.125893 0.000316228 0.141544
0.125893 0.000398107 0.230117
0.125893 0.000501187 0.38693
0.125893 0.000630957 0.651026
0.125893 0.000794328 1.06049
0.125893 0.001 1.58153
0.125893 0.00125893 1.86892
0.125893 0.00158489 1.3468
0.125893 0.00199526 0.482302
0.125893 0.00251189 0.183945
0.125893 0.00316228 0.270678
0.125893 0.00398107 1.29229
0.125893 0.00501187 2.48132
0.125893 0.00630957 1.31463
0.125893 0.00794328 1.1661
0.125893 0.01 1.20516
0.125893 0.0125893 1.55652
0.125893 0.0158489 1.14872
0.125893 0.0199526 1.03863
0.125893 0.0251189 0.702189
0.125893 0.0316228 1.12919
0.125893 0.0398107 1.22045
0.125893 0.0501187 0.957758
0.125893 0.0630957 0.791242
0.125893 0.0794328 1.37202
0.125893 0.1 0.798774
0.125893 0.125893 0.946622
0.125893 0.158489 1.10564
0.125893 0.199526 0.656474
0.125893 0.251189 1.17348
0.125893 0.316228 0.855127
0.125893 0.398107 0.937601
0.125893 0.501187 1.00545
0.125893 0.630957 1.12892
0.125893 0.794328 1.50214
0.125893 1 1.54912
0.125893 1.25893 0.716855
0.125893 1.58489 1.02761
0.125893 1.99526 1.25572
0.125893 2.51189 0.630357
0.125893 3.16228 0.838488
0.125893 3.98107 1.00898
0.125893 5.01187 0.763403
0.125893 6.30957 1.29599
0.125893 7.94328 0.738899
0.125893 10 1.06992
0.125893 12.5893 0.722239
0.125893 15.8489 0.613118
0.125893 19.9526 0.952029
0.125893 25.1189 0.990755
0.125893 31.6228 1.34429
0.125893 39.8107 1.42548
0.125893 50.1187 1.00039
0.125893 63.0957 0.971461
0.125893 79.4328 0.90659
0.158489 0.0001 0.0594304
0.158489 0.000125893 0.0651955
0.158489 0.000158489 0.0762461
0.158489 0.000199526 0.0969021
0.158489 0.000251189 0.135167
0.158489 0.000316228 0.205867
0.158489 0.000398107 0.335636
0.158489 0.000501187 0.568742
0.158489 0.000630957 0.969761
0.158489 0.000794328 1.61217
0.158489 0.001 2.46977
0.158489 0.00125893 2.967
0.158489 0.00158489 2.0964
0.158489 0.00199526 0.756515
0.158489 0.00251189 0.329016
0.158489 0.00316228 0.421182
0.158489 0.00398107 1.88198
0.158489 0.00501187 3.71185
0.158489 0.00630957 1.97202
0.158489 0.00794328 1.80893
0.158489 0.01 1.77865
0.158489 0.0125893 2.35599
0.158489 0.0158489 1.74621
0.158489 0.0199526 1.54805
0.158489 0.0251189 1.02807
0.158489 0.0316228 1.6804
0.158489 0.0398107 1.80856
0.158489 0.0501187 1.39806
0.158489 0.0630957 1.16363
0.158489 0.0794328 2.07237
0.158489 0.1 1.172
0.158489 0.125893 1.43618
0.158489 0.158489 1.60162
0.158489 0.199526 0.961836
0.158489 0.251189 1.76995
0.158489 0.316228 1.25542
0.158489 0.398107 1.39175
0.158489 0.501187 1.51747
0.158489 0.630957 1.62143
0.158489 0.794328 2.25916
0.158489 1 2.29714
0.158489 1.25893 0.99554
0.158489 1.58489 1.48717
0.158489 1.99526 1.86526
0.158489 2.51189 0.890458
0.158489 3.16228 1.22741
0.158489 3.98107 1.48008
0.158489 5.01187 1.13242
0.158489 6.30957 1.88272
0.158489 7.94328 1.13692
0.158489 10 1.58976
0.158489 12.5893 1.05517
0.158489 15.8489 0.908334
0.158489 19.9526 1.37649
0.158489 25.1189 1.47662
0.158489 31.6228 1.95961
0.158489 39.8107 2.08685
0.158489 50.1187 1.42711
0.158489 63.0957 1.42091
0.158489 79.4328 1.30604
0.199526 0.0001 0.114817
0.199526 0.000125893 0.123288
0.199526 0.000158489 0.138911
0.199526 0.000199526 0.167543
0.199526 0.000251189 0.220222
0.199526 0.000316228 0.317876
0.199526 0.000398107 0.499271
0.199526 0.000501187 0.831533
0.199526 0.000630957 1.41937
0.199526 0.000794328 2.40397
0.199526 0.001 3.81403
0.199526 0.00125893 4.69743
0.199526 0.00158489 3.22662
0.199526 0.00199526 1.18373
0.199526 0.00251189 0.594915
0.199526 0.00316228 0.66161
0.199526 0.00398107 2.64035
0.199526 0.00501187 5.32136
0.199526 0.00630957 2.90192
0.199526 0.00794328 2.77758
0.199526 0.01 2.58209
0.199526 0.0125893 3.5058
0.199526 0.0158489 2.63828
0.199526 0.0199526 2.27688
0.199526 0.0251189 1.48575
0.199526 0.0316228 2.4593
0.199526 0.0398107 2.62716
0.199526 0.0501187 1.99335
0.199526 0.0630957 1.68419
0.199526 0.0794328 3.08659
0.199526 0.1 1.69064
0.199526 0.125893 2.15428
0.199526 0.158489 2.2541
0.199526 0.199526 1.38474
0.199526 0.251189 2.63183
0.199526 0.316228 1.81781
0.199526 0.398107 2.03216
0.199526 0.501187 2.26557
0.199526 0.630957 2.24956
0.199526 0.794328 3.34273
0.199526 1 3.33152
0.199526 1.25893 1.32716
0.199526 1.58489 2.1011
0.199526 1.99526 2.72152
0.199526 2.51189 1.22354
0.199526 3.16228 1.7698
0.199526 3.98107 2.12517
0.199526 5.01187 1.65995
0.199526 6.30957 2.65339
0.199526 7.94328 1.74295
0.199526 10 2.32057
0.199526 12.5893 1.5117
0.199526 15.8489 1.33977
0.199526 19.9526 1.93879
0.199526 25.1189 2.17272
0.199526 31.6228 2.76053
0.199526 39.8107 2.97632
0.199526 50.1187 1.96255
0.199526 63.0957 2.03255
0.199526 79.4328 1.83214
0.251189 0.0001 0.287227
0.251189 0.000125893 0.298792
0.251189 0.000158489 0.31925
0.251189 0.000199526 0.355934
0.251189 0.000251189 0.422985
0.251189 0.000316228 0.548006
0.251189 0.000398107 0.784041
0.251189 0.000501187 1.22728
0.251189 0.000630957 2.03905
0.251189 0.000794328 3.47887
0.251189 0.001 5.75916
0.251189 0.00125893 7.37698
0.251189 0.00158489 4.86463
0.251189 0.00199526 1.84829
0.251189 0.00251189 1.08422
0.251189 0.00316228 1.05746
0.251189 0.00398107 3.50763
0.251189 0.00501187 7.07274
0.251189 0.00630957 4.1454
0.251189 0.00794328 4.19391
0.251189 0.01 3.70398
0.251189 0.0125893 5.09009
0.251189 0.0158489 3.96296
0.251189 0.0199526 3.30382
0.251189 0.0251189 2.12971
0.251189 0.0316228 3.52223
0.251189 0.0398107 3.71562
0.251189 0.0501187 2.7612
0.251189 0.0630957 2.39786
0.251189 0.0794328 4.50424
0.251189 0.1 2.39541
0.251189 0.125893 3.18252
0.251189 0.158489 3.06099
0.251189 0.199526 1.9595
0.251189 0.251189 3.83203
0.251189 0.316228 2.60299
0.251189 0.398107 2.9083
0.251189 0.501187 3.33496
0.251189 0.630957 2.98147
0.251189 0.794328 4.83154
0.251189 1 4.6862
0.251189 1.25893 1.69443
0.251189 1.58489 2.89331
0.251189 1.99526 3.88043
0.251189 2.51189 1.63953
0.251189 3.16228 2.52102
0.251189 3.98107 2.97241
0.251189 5.01187 2.40646
0.251189 6.30957 3.59245
0.251189 7.94328 2.65915
0.251189 10 3.30882
0.251189 12.5893 2.11903
0.251189 15.8489 1.98152
0.251189 19.9526 2.65084
0.251189 25.1189 3.15276
0.251189 31.6228 3.70144
0.251189 39.8107 4.0991
0.251189 50.1187 2.57786
0.251189 63.0957 2.8302
0.251189 79.4328 2.50215
0.316228 0.0001 0.768545
0.316228 0.000125893 0.782768
0.316228 0.000158489 0.806755
0.316228 0.000199526 0.848657
0.316228 0.000251189 0.924706
0.316228 0.000316228 1.06777
0.316228 0.000398107 1.34367
0.316228 0.000501187 1.87754
0.316228 0.000630957 2.89365
0.316228 0.000794328 4.81672
0.316228 0.001 8.28985
0.316228 0.00125893 11.299
0.316228 0.00158489 7.05076
0.316228 0.00199526 2.88631
0.316228 0.00251189 1.98399
0.316228 0.00316228 1.73395
0.316228 0.00398107 4.32433
0.316228 0.00501187 8.20302
0.316228 0.00630957 5.63457
0.316228 0.00794328 6.15581
0.316228 0.01 5.28595
0.316228 0.0125893 7.13849
0.316228 0.0158489 5.90051
0.316228 0.0199526 4.733
0.316228 0.0251189 3.0575
0.316228 0.0316228 4.89297
0.316228 0.0398107 5.06322
0.316228 0.0501187 3.70189
0.316228 0.0630957 3.3629
0.316228 0.0794328 6.35509
0.316228 0.1 3.33641
0.316228 0.125893 4.60329
0.316228 0.158489 3.99305
0.316228 0.199526 2.74366
0.316228 0.251189 5.39607
0.316228 0.316228 3.7011
0.316228 0.398107 4.06263
0.316228 0.501187 4.80836
0.316228 0.630957 3.73944
0.316228 0.794328 6.73299
0.316228 1 6.31835
0.316228 1.25893 2.10824
0.316228 1.58489 3.8896
0.316228 1.99526 5.36214
0.316228 2.51189 2.17907
0.316228 3.16228 3.5675
0.316228 3.98107 4.03239
0.316228 5.01187 3.45574
0.316228 6.30957 4.62804
0.316228 7.94328 4.02271
0.316228 10 4.57093
0.316228 12.5893 2.91182
0.316228 15.8489 2.9592
0.316228 19.9526 3.5228
0.316228 25.1189 4.50135
0.316228 31.6228 4.64944
0.316228 39.8107 5.37048
0.316228 50.1187 3.22808
0.316228 63.0957 3.82175
0.316228 79.4328 3.3569
0.398107 0.0001 1.95835
0.398107 0.000125893 1.97343
0.398107 0.000158489 1.9973
0.398107 0.000199526 2.0375
0.398107 0.000251189 2.10978
0.398107 0.000316228 2.24762
0.398107 0.000398107 2.52124
0.398107 0.000501187 3.06984
0.398107 0.000630957 4.15496
0.398107 0.000794328 6.33098
0.398107 0.001 10.7938
0.398107 0.00125893 15.8609
0.398107 0.00158489 9.49742
0.398107 0.00199526 4.53837
0.398107 0.00251189 3.62992
0.398107 0.00316228 2.93736
0.398107 0.00398107 4.88356
0.398107 0.00501187 7.42328
0.398107 0.00630957 7.042
0.398107 0.00794328 8.61014
0.398107 0.01 7.44903
0.398107 0.0125893 9.54206
0.398107 0.0158489 8.58283
0.398107 0.0199526 6.68667
0.398107 0.0251189 4.45357
0.398107 0.0316228 6.50077
0.398107 0.0398107 6.56574
0.398107 0.0501187 4.83826
0.398107 0.0630957 4.67766
0.398107 0.0794328 8.44373
0.398107 0.1 4.59845
0.398107 0.125893 6.47179
0.398107 0.158489 5.03639
0.398107 0.199526 3.88356
0.398107 0.251189 7.2179
0.398107 0.316228 5.23554
0.398107 0.398107 5.53181
0.398107 0.501187 6.71746
0.398107 0.630957 4.47672
0.398107 0.794328 8.83549
0.398107 1 8.04833
0.398107 1.25893 2.72179
0.398107 1.58489 5.13635
0.398107 1.99526 7.09351
0.398107 2.51189 3.00676
0.398107 3.16228 5.04048
0.398107 3.98107 5.31793
0.398107 5.01187 4.93048
0.398107 6.30957 5.67329
0.398107 7.94328 5.98852
0.398107 10 6.07121
0.398107 12.5893 3.99121
0.398107 15.8489 4.46986
0.398107 19.9526 4.61313
0.398107 25.1189 6.28773
0.398107 31.6228 5.47988
0.398107 39.8107 6.53966
0.398107 50.1187 3.95564
0.398107 63.0957 5.02695
0.398107 79.4328 4.52331
0.501187 0.0001 4.60088
0.501187 0.000125893 4.61355
0.501187 0.000158489 4.63153
0.501187 0.000199526 4.65974
0.501187 0.000251189 4.70959
0.501187 0.000316228 4.80746
0.501187 0.000398107 5.01209
0.501187 0.000501187 5.44452
0.501187 0.000630957 6.33749
0.501187 0.000794328 8.19407
0.501187 0.001 12.127
0.501187 0.00125893 17.0217
0.501187 0.00158489 11.5741
0.501187 0.00199526 7.28822
0.501187 0.00251189 6.61472
0.501187 0.00316228 5.18622
0.501187 0.00398107 5.22559
0.501187 0.00501187 4.78476
0.501187 0.00630957 7.90701
0.501187 0.00794328 11.1976
0.501187 0.01 9.99039
0.501187 0.0125893 11.863
0.501187 0.0158489 11.7249
0.501187 0.0199526 9.20722
0.501187 0.0251189 6.66813
0.501187 0.0316228 8.25559
0.501187 0.0398107 8.17296
0.501187 0.0501187 6.43787
0.501187 0.0630957 6.62726
0.501187 0.0794328 10.2703
0.501187 0.1 6.4554
0.501187 0.125893 8.84521
0.501187 0.158489 6.41834
0.501187 0.199526 5.81614
0.501187 0.251189 9.15767
0.501187 0.316228 7.39633
0.501187 0.398107 7.47667
0.501187 0.501187 9.04832
0.501187 0.630957 5.51509
0.501187 0.794328 10.6656
0.501187 1 9.65024
0.501187 1.25893 4.09631
0.501187 1.58489 6.82941
0.501187 1.99526 8.95775
0.501187 2.51189 4.65514
0.501187 3.16228 7.16514
0.501187 3.98107 7.02703
0.501187 5.01187 7.09594
0.501187 6.30957 6.89911
0.501187 7.94328 8.71442
0.501187 10 7.86609
0.501187 12.5893 5.761
0.501187 15.8489 6.83791
0.501187 19.9526 6.2182
0.501187 25.1189 8.5596
0.501187 31.6228 6.47546
0.501187 39.8107 7.459
0.501187 50.1187 5.1879
0.501187 63.0957 6.67936
0.501187 79.4328 6.34998
0.630957 0.0001 9.97823
0.630957 0.000125893 9.98486
0.630957 0.000158489 9.9914
0.630957 0.000199526 9.99856
0.630957 0.000251189 10.0101
0.630957 0.000316228 10.038
0.630957 0.000398107 10.1138
0.630957 0.000501187 10.3073
0.630957 0.000630957 10.7576
0.630957 0.000794328 11.744
0.630957 0.001 13.7051
0.630957 0.00125893 15.791
0.630957 0.00158489 14.1028
0.630957 0.00199526 12.1729
0.630957 0.00251189 11.9734
0.630957 0.00316228 9.67345
0.630957 0.00398107 6.81566
0.630957 0.00501187 4.13859
0.630957 0.00630957 9.25797
0.630957 0.00794328 13.9845
0.630957 0.01 12.7689
0.630957 0.0125893 13.7176
0.630957 0.0158489 14.5879
0.630957 0.0199526 12.3743
0.630957 0.0251189 10.5281
0.630957 0.0316228 10.9565
0.630957 0.0398107 10.7979
0.630957 0.0501187 9.66072
0.630957 0.0630957 10.2472
0.630957 0.0794328 12.2997
0.630957 0.1 9.9833
0.630957 0.125893 12.2987
0.630957 0.158489 9.34916
0.630957 0.199526 9.76308
0.630957 0.251189 11.9974
0.630957 0.316228 10.9401
0.630957 0.398107 10.8234
0.630957 0.501187 12.3294
0.630957 0.630957 8.36771
0.630957 0.794328 12.6587
0.630957 1 11.7758
0.630957 1.25893 7.7444
0.630957 1.58489 9.97883
0.630957 1.99526 11.5868
0.630957 2.51189 8.54789
0.630957 3.16228 10.748
0.630957 3.98107 10.2211
0.630957 5.01187 10.8693
0.630957 6.30957 9.55803
0.630957 7.94328 12.739
0.630957 10 10.8868
0.630957 12.5893 9.51442
0.630957 15.8489 10.9298
0.630957 19.9526 9.49046
0.630957 25.1189 11.8411
0.630957 31.6228 9.12571
0.630957 39.8107 9.48089
0.630957 50.1187 8.36591
0.630957 63.0957 9.89096
0.630957 79.4328 9.89099
0.794328 0.0001 20.2072
0.794328 0.000125893 20.2068
0.794328 0.000158489 20.2022
0.794328 0.000199526 20.1906
0.794328 0.000251189 20.1691
0.794328 0.000316228 20.1357
0.794328 0.000398107 20.0936
0.794328 0.000501187 20.0584
0.794328 0.000630957 20.0714
0.794328 0.000794328 20.2167
0.794328 0.001 20.5993
0.794328 0.00125893 21.0887
0.794328 0.00158489 21.1709
0.794328 0.00199526 21.3045
0.794328 0.00251189 21.5288
0.794328 0.00316228 19.0589
0.794328 0.00398107 14.759
0.794328 0.00501187 12.0009
0.794328 0.00630957 16.1042
0.794328 0.00794328 20.2432
0.794328 0.01 19.1334
0.794328 0.0125893 18.8878
0.794328 0.0158489 20.0444
0.794328 0.0199526 19.0835
0.794328 0.0251189 18.7804
0.794328 0.0316228 18.3283
0.794328 0.0398107 18.2064
0.794328 0.0501187 17.9046
0.794328 0.0630957 18.6396
0.794328 0.0794328 18.7768
0.794328 0.1 18.4123
0.794328 0.125893 19.7466
0.794328 0.158489 17.5293
0.794328 0.199526 18.6806
0.794328 0.251189 19.3087
0.794328 0.316228 18.966
0.794328 0.398107 18.8094
0.794328 0.501187 19.6218
0.794328 0.630957 16.9553
0.794328 0.794328 18.9985
0.794328 1 18.4495
0.794328 1.25893 17.0776
0.794328 1.58489 18.0498
0.794328 1.99526 18.6265
0.794328 2.51189 17.8677
0.794328 3.16228 18.87
0.794328 3.98107 18.3062
0.794328 5.01187 19.1667
0.794328 6.30957 17.5159
0.794328 7.94328 20.5943
0.794328 10 18.6416
0.794328 12.5893 18.4072
0.794328 15.8489 19.4839
0.794328 19.9526 17.8601
0.794328 25.1189 19.2147
0.794328 31.6228 17.341
0.794328 39.8107 17.1456
0.794328 50.1187 17.0989
0.794328 63.0957 18.0746
0.794328 79.4328 18.3108
